CLI;CDG_UTC;CDG_Nivel4;DESC_Nivel4;CDG_Nivel5;DESC_Nivel5;CDG_Nivel6;DESC_Nivel6;LINE_DESC
BAL;0867005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868006;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868007;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868008;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868009;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868010;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868011;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868012;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0868013;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869006;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869007;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869008;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869009;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869010;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0869011;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0870001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0870002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0870003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0870004;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0870005;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0870006;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0870007;3010000;3010000;3018100;3018100;3018102;3018102;BAL
BAL;0870008;3010000;3010000;3018100;3018100;3018102;3018102;BAL
BAL;0870009;3010000;3010000;3018100;3018100;3018102;3018102;BAL
BAL;0870010;3010000;3010000;3018100;3018100;3018102;3018102;BAL
BAL;0870011;3010000;3010000;3018100;3018100;3018102;3018102;BAL
BAL;0870012;3010000;3010000;3018100;3018100;3018102;3018102;BAL
BAL;0870013;3010000;3010000;3018100;3018100;3018102;3018102;BAL
BAL;0871001;3010000;3010000;3018100;3018100;3018101;3018101;BAL
BAL;0871002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0871003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0871004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0871005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0871006;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0871007;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0871008;3010000;3010000;3018100;3018100;3018101;3018101;BAL
BAL;0871009;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0871010;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0871011;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0871012;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0872001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0872002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0872003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0872004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0872005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0872006;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0872007;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0872008;3010000;3010000;3018100;3018100;3018101;3018101;BAL
BAL;0872009;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0873001;3010000;3010000;3018100;3018100;3018101;3018101;BAL
BAL;0873002;3010000;3010000;3018100;3018100;3018101;3018101;BAL
BAL;0873003;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0873004;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0873005;3010000;3010000;3018100;3018100;3018101;3018101;BAL
BAL;0873006;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0873007;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0873008;3010000;3010000;3018100;3018100;3018101;3018101;BAL
BAL;0873009;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0873010;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0873011;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0873012;3010000;3010000;3018100;3018100;3018101;3018101;BAL
BAL;0873013;3010000;3010000;3018100;3018100;3018101;3018101;BAL
BAL;0873014;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0873015;3010000;3010000;3018100;3018100;3018102;3018102;BAL
BAL;0873016;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0873017;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;0874001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0874002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0874003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0874004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0874005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0874006;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0874007;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0874008;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0875001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0875002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0875003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0875004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0875005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0875006;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0876001;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876002;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876003;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876004;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876005;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876006;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876007;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876008;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876009;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876010;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876011;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876012;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876013;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876014;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876015;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876016;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876017;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876018;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876019;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876020;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876021;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876022;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876024;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876025;3010000;3010000;3019100;3019100;3019105;3019105;BAL
BAL;0876026;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0876027;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0876028;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0876029;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0877001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0877002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0877003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0877004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0877005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0878001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0878002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0878003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0878004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0878005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0879001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0879002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0879003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0879004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0879005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0879006;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0879007;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0879008;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0879009;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0879010;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0880001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0880002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0880003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0880004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0880005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0880006;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0880007;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0881001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881006;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881007;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881008;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881009;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881010;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881011;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881012;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881013;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881014;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881015;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881016;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881017;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881018;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881019;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881020;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881021;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881022;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881023;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881024;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0881025;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0882001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0882002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883006;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883007;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883008;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883009;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883010;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883011;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883012;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883013;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883014;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883015;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883016;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883017;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883018;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883019;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883020;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883021;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883022;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883023;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883024;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883025;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883026;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883027;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883028;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883029;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883030;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883031;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883032;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883033;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0883034;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884006;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884007;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884008;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884009;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884010;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884011;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884012;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884013;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884014;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884015;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884016;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884017;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884018;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884019;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884020;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884021;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884022;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884023;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884024;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884025;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884026;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884027;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884028;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884029;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884030;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0884031;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0885001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0885002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0885003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0885004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0885005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0885006;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886006;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886007;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886008;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886009;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886010;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0886011;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0887001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0887002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0887003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0887004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0887005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0887006;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0887007;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0888001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0888002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0888003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0888004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0888005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0888006;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0888007;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0888008;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0888009;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0888010;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0889001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0889002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0889003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0889004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0889005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0889006;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0889007;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0889008;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0889009;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0889010;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0890001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0890002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0890003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0890004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0890005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0890006;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0890007;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0890008;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0890009;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0891001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0891002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0891003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0891004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0891005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0892001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0892002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0892003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0892004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0892005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0893001;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0893002;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0893003;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0893004;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0893005;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0893006;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0893007;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0893008;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0893009;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0893010;3020000;3020000;3020800;3020800;3020888;3020888;BAL
BAL;0894001;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0894002;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0894003;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0894004;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0894005;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0894006;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0894007;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0894008;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0894009;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0894010;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0895001;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0895002;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0895003;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0895004;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0895005;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0895006;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0895007;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896001;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896002;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896003;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896004;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896005;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896006;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896007;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896008;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896009;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896010;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896011;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896012;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896013;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896014;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896015;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896016;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0896017;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897001;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897002;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897003;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897004;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897005;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897006;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897007;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897008;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897009;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897010;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897011;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897012;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897013;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897014;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897015;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897016;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897017;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897018;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897019;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897020;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897021;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897022;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897023;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897024;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0897025;3010000;3010000;3018100;3018100;3018106;3018106;BAL
BAL;0898001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0898002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0898003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0898004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0898005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0898006;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0898007;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0898008;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0898009;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0899001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0899002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0899003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0900001;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0900002;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0900003;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0900004;3010000;3010000;3018100;3018100;3018105;3018105;BAL
BAL;0900005;3010000;3010000;3018100;3018100;3018105;3018105;BAL
